,FileName,Description
1978,093573.jpg,A young girl with dark hair pulled back and a slanted fringe. Her eyes are dark-coloured and small. Her nose is small and her lips are very thin and they are pressed together into a smile
1979,120549.jpg,A young lady with short orange hair. She is wearing a pink flower in her hair. Her eyes are blue and there is black make-up around them. Her lips are thin and she is smiling.
1980,183332.jpg,A young woman with brown hair pulled back. Her eyes are small. Her nose is small and her lips are stretched into a smile. She is wearing a pair of small earrings. Her face looks very natural.
1981,186939.jpg,A man with a round face and sideburns. He is wearing glasses and a hat.
1982,186939.jpg,A middle-aged man wearing a grey hat. His eyes are small and he is wearing a pair of glasses with a brown frame. He has got sideburns. His lips are thin and he is smiling. A stubble beard can be seen growing along his jawline
1983,081787.jpg,"A young man with shoulder-length, straight black hair and glasses. He has light eyes, slight stubble and full lips."
1984,148451.jpg,A young woman with blonde hair. Her eyes are closed and she is wearing heavy make-up around her eyes. She is smiling and she seems to be asleep.
1985,088469.jpg,A white chubby bald man smiling. He is wearing glasses with a brown frame. His eyes are light-coloured. The moustache and chin area show that this man has a shaved beard. 
1986,057067.jpg,A young man with short dark hair and small dark eyes. His lips are thin and and a beard is growing along his jawline
1987,113482.jpg,"A black man with a shaved head, a flat nose, a trimmed goatee and a round face with soft features."
1988,106648.jpg,"A dark-skinned man with short, receding, black hair, a wrinkled brow, thick eyebrows and slightly protruding ears."
1989,113036.jpg,"A woman with a small nose and blue eyes. She has long, wavy, black hair with a fringe. She is wearing makeup and has a weak chin."
1990,113036.jpg,A young woman with dark hair and a fringe. Her eyes are blue and there is some dark make-up around them. Her lips are small and her teeth are slightly visible. She looks serious
1991,015061.jpg,"A side view of a female face with orange hair, wearing large earrings and eyeshadow, and having thin plucked eyebrows."
1992,121760.jpg,A young man with short black hair and stubble. He has a thin nose and bushy eyebrows.
1993,121760.jpg,A young man with dark-coloured hair combed to the side of his head. His eyebrows are bushy and his eyes are blue. His lips are thick and around them a stubble beard is growing. The man is smiling shyly.
1994,197908.jpg,"A smiling, pale woman with a wide nose and medium-length blond hair. She has blue eyes and is wearing makeup."
1995,007872.jpg,A young black man with cornrows and a chin beard. He is baring his teeth. 
1996,117782.jpg,A young woman with curly dark-brown hair. She is staring at something. Her eyes are small and there is heavy make-up around them. Her nose is straight and her lips are painted with nude lipgloss. Her lips are parted and her teeth are visible.
1997,121259.jpg,"A man with dark skin, short, messy, dark-brown hair, thick eyebrows, a slightly crooked nose and a smile with dimples."
1998,121259.jpg,A middle-aged man with short dark hair and thick eyebrows. His eyes are dark and his lips are somewhat thick. He is smiling
1999,107262.jpg,"A woman with short, black hair. She has a thin nose, brown eyes and a slight cleft chin."
2000,199413.jpg,"A lady with long straight light brown hair, dark etes and narrow lips."
2001,088260.jpg,"A woman with short, brown hair, reddish skin, blue eyes, sculpted eyebrows, a small nose and some makeup."
2002,133658.jpg,"A black woman with short, wavy, brown hair, a wide nose, full cheeks and a toothy smile. She has dark eyes and she is wearing makeup."
2003,133658.jpg,A dark-skinned middle-aged woman with brown  hair and blonde highlights. Her eyes are dark-coloured and there is make-up around her eyes. Her nose is wide and her lips are thick. Her upper teeth are visible as she is smiling. She is wearing a pair of earrings
2004,077705.jpg,"An older woman with shoulder-length blond hair, full lips and sunglasses. She is wearing makeup."
2005,177717.jpg,"A pallid male face that has a long nose, bushy eyebrows, short curly hair, stubble, and a light smile."
2006,049896.jpg,"A girl with dark-skin and long dark-voloured hair. Her eyebrows are thick and arched, her eyes are brown and small and they are surrounded with black make-up. She has got full lips. She is wearing a pair of earrings."
2007,106029.jpg,A young woman with dark hair pulled back and big dark eyes with dark make-up around them. Her nose is small and her lips are thin. She is wearing a pair of gold earrings.
2008,122143.jpg,"An old man with white hair and a full beard. He has a wide, toothy grin, a strong jaw and a wrinkly face."
2009,122143.jpg,A man with short white hair combed back and a white beard with grey patches. He has got wrinkles on his face. His eyes are really small. His lips are thin and they are parted. The man is smiling with his teeth visible. The man looks very fair.
2010,194545.jpg,"A man with short, light-brown hair, a square face with a cleft chin, a large nose and very red skin."
2011,091982.jpg,"A young man with short, gingerish hair and some stubble."
2012,091982.jpg,"A serious male face with a large forehead, short brown hair, light stubble with short sideburns and straight wide set eyebrows."
2013,021394.jpg,A young lady with short blonde hair and brown roots. Her eyes are blue and there is some make-up around them. Her complexion is rather white. Her lips are wide and they are parted. Her upper teeth are visible. She is smiling.
2014,174716.jpg,A middle-aged woman with brown hair parted at the side of her head. She has got blue eyes and black mascara on her lashes making her eye colour stand out. Her lips are painted red. The woman looks as though she were squinting.
2015,190762.jpg,"An older man with a strong jaw and crow's feet. He has large ears and short, grey hair."
2016,190762.jpg,A middle-aged man with short dark-coloured hair combed backwards. His eyes are small and dark and his lips are thin. He is smiling and his teeth are visible
2017,049441.jpg,"A middle-aged man with short dark-coloured hair and thick black eyebrows. His eyes are dark-coloured and big. His lips are pursed and around them a beard is growing. His moustache is mostly dark and so is his goatie. However hair growing along his jawline is mostly white. The man is smiling, yet he looks serious."
2018,066059.jpg,"A pale young woman with long, brunette hair, sculpted eyebrows, brown eyes and a strong jawline."
2019,066059.jpg,A young girl with medium-length straight brown hair and brown eyes. Her lips are thin. She looks quite serious
2020,041586.jpg,A young woman wearing a grey winter hat. Her hair is brown and her eyes are grey. There is some make-up around her eyes. Her nose is small and her lips are wide and a little thick. They are painted in a light shade of pink. Her upper teeth are visible. She is smiling
2021,087729.jpg,"A tanned woman with long, curly, light-brown hair. She has an upturned nose and full lips."
2022,087729.jpg,A young woman with curly brown hair and dark eyes with dark make-up around them. Her nose is small and her lips are thick and they're painted red. She looks serious
2023,137124.jpg,"A balding man with short, black hair, dark skin, a plump face, a large nose and a moustache. He is frowning."
2024,137124.jpg,A middle-aged man with balding hair. His skin tone is brown. He is looking into the distance with his small brown eyes. His lips are pursed and he has got a thick moustache on his upper lip. 
2025,043863.jpg,"A woman with long, dark-brown hair and dark eyes. She has full lips, accentuated by har makeup and her smile."
2026,104411.jpg,"An Asian woman with, long, straight, black hair, sculpted eyebrows, full lips and soft features."
2027,104411.jpg,A girl with straight long dark-coloured hair. She has got drawn arched eyebrows and a dark-coloured eyes with black make-up around them. Her lips are heart-shaped and they are painted. She has got a serious look and seems like she's about to cry.
2028,007940.jpg,"A man with short, brown hair and a receding hairline. He has a cleft chin and big ears, with a single earring."
2029,067183.jpg,A slightly grinning man with a receding hairline. He is wearing glasses and has a round face.
2030,086646.jpg,A young man with short dark hair and big blue eyes. His eyebrows are somewhat thick. His lips are thin and a beard is growing around them.
2031,132965.jpg,A woman with long brown hair and dark eyes. She has a narrow nose and downturned lips.
2032,093316.jpg,An old man with short white hair and a receding hairline. His beard is also white. His eyebrows brown. His eyes are small. He has got wrinkles on his face. His lips are parted as he is smiling and his upper teeth are visible.
